metrics,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,no_rounding,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical,mathematical
model,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1,rmse,rmse_macroaveraged,mae,mae_macroaveraged,mse_macroaveraged,somers_d,accuracy,accuracy1
0,1.0847691634311118,1.1979082731535877,0.7370689655172413,0.8497613462340338,1.4349842308898106,0.9505750328305941,,,1.0847691634311118,1.1979082731535877,0.7370689655172413,0.8497613462340338,1.4349842308898106,0.9505750328305941,0.44396551724137934,0.853448275862069
1,0.970974645402098,1.06388495011195,0.6407322654462243,0.7245474571190182,1.1318511870747063,0.951699004781063,,,0.970974645402098,1.06388495011195,0.6407322654462243,0.7245474571190182,1.1318511870747063,0.951699004781063,0.4965675057208238,0.8764302059496567
2,0.8301614149563087,0.9188180104683996,0.5635792778649922,0.6689254296774456,0.8442265363611081,0.9549510726185346,,,0.8301614149563087,0.9188180104683996,0.5635792778649922,0.6689254296774456,0.8442265363611081,0.9549510726185346,0.4976452119309262,0.9403453689167975
3,0.6364101830949545,0.7223276983009271,0.35005973715651134,0.43726537320908304,0.5217573037327152,0.964919580164727,,,0.6364101830949545,0.7223276983009271,0.35005973715651134,0.43726537320908304,0.5217573037327152,0.964919580164727,0.6762246117084827,0.974910394265233
4,0.6207562692914681,0.7608240804533885,0.32894736842105265,0.46219065231811796,0.5788532813977441,0.9670609256712854,,,0.6207562692914681,0.7608240804533885,0.32894736842105265,0.46219065231811796,0.5788532813977441,0.9670609256712854,0.6983082706766918,0.9736842105263158
5,0.7090482429570883,0.8877283062248402,0.3786331500392773,0.5454294702345378,0.7880615456728236,0.9667997188001085,,,0.7090482429570883,0.8877283062248402,0.3786331500392773,0.5454294702345378,0.7880615456728236,0.9667997188001085,0.6779261586802828,0.9481539670070699
6,0.6708706852913353,0.834900449807197,0.36774628879892035,0.5367633130051666,0.6970587610882599,0.9713359753310019,,,0.6708706852913353,0.834900449807197,0.36774628879892035,0.5367633130051666,0.6970587610882599,0.9713359753310019,0.6700404858299596,0.9655870445344129
7,0.5911587884021321,0.6935280636763788,0.29634002361275086,0.37875072436875334,0.48098117510670724,0.9689918409702966,,,0.5911587884021321,0.6935280636763788,0.29634002361275086,0.37875072436875334,0.48098117510670724,0.9689918409702966,0.7255017709563164,0.9811097992916175
8,0.5781023214417225,0.6805627265065818,0.27685088633993743,0.3569587633056788,0.4631656247100724,0.9724041596603306,,,0.5781023214417225,0.6805627265065818,0.27685088633993743,0.3569587633056788,0.4631656247100724,0.9724041596603306,0.7481751824817519,0.9770594369134515
9,0.6115785716790536,0.690494757390428,0.3200731595793324,0.37969916294783884,0.47678300998366596,0.9688552322890567,,,0.6115785716790536,0.690494757390428,0.3200731595793324,0.37969916294783884,0.47678300998366596,0.9688552322890567,0.7014174668495656,0.9812528577960676
10,0.6210733140180129,0.6988369301293469,0.32517627540439653,0.3749954370676518,0.4883730549126096,0.968106833159396,,,0.6210733140180129,0.6988369301293469,0.32517627540439653,0.3749954370676518,0.4883730549126096,0.968106833159396,0.6972210700953961,0.9813355454168395
11,0.5659826776830796,0.6220285775010088,0.2714067278287462,0.30540048363631095,0.3869195512279286,0.9716365453299829,,,0.5659826776830796,0.6220285775010088,0.2714067278287462,0.30540048363631095,0.3869195512279286,0.9716365453299829,0.7446483180428135,0.9877675840978594
12,0.5815086647862082,0.6671581426380061,0.27679830747531736,0.3436557241131982,0.44509998728819405,0.9707934645730033,,,0.5815086647862082,0.6671581426380061,0.27679830747531736,0.3436557241131982,0.44509998728819405,0.9707934645730033,0.7429478138222849,0.985543018335684
13,0.6184468934145722,0.7112097561309032,0.2913029421273844,0.3649995620273366,0.5058193172157789,0.9735820628040808,,,0.6184468934145722,0.7112097561309032,0.2913029421273844,0.3649995620273366,0.5058193172157789,0.9735820628040808,0.7394115745231167,0.976721629485936
14,0.5740426420578716,0.6635523418494816,0.24834636199639207,0.30784129526210996,0.4403017103739314,0.9735429818789253,,,0.5740426420578716,0.6635523418494816,0.24834636199639207,0.30784129526210996,0.4403017103739314,0.9735429818789253,0.7751052315093205,0.9843656043295249
15,0.8021111848996849,0.8772392584982514,0.5308257918552036,0.6036724158501127,0.7695487166505618,0.9618170720110573,,,0.8021111848996849,0.8772392584982514,0.5308257918552036,0.6036724158501127,0.7695487166505618,0.9618170720110573,0.5115950226244343,0.9646493212669683
16,0.7679788768696778,0.8847150788558706,0.448690539818279,0.561727411564627,0.7827207707549495,0.9667366178006734,,,0.7679788768696778,0.8847150788558706,0.448690539818279,0.561727411564627,0.7827207707549495,0.9667366178006734,0.599946552645644,0.9633885622661679
17,0.5902759094491562,0.673598633654635,0.26936336474373707,0.335309218991676,0.45373511926139115,0.971878635726899,,,0.5902759094491562,0.673598633654635,0.26936336474373707,0.335309218991676,0.45373511926139115,0.971878635726899,0.7566076763962307,0.9809239255343599
18,0.8063894788204211,0.9074699308742986,0.529883843717001,0.6223214257299763,0.8235016754410043,0.962935815505148,,,0.8063894788204211,0.9074699308742986,0.529883843717001,0.6223214257299763,0.8235016754410043,0.962935815505148,0.5134107708553326,0.9657866948257656
19,0.5387250234399629,0.6329958519600543,0.24246104027524792,0.3229406799641676,0.40068374859863487,0.9768771864648691,,,0.5387250234399629,0.6329958519600543,0.24246104027524792,0.3229406799641676,0.40068374859863487,0.9768771864648691,0.7745395668892937,0.986642380085003
20,0.6065814085839313,0.6279725856508183,0.3287405394915583,0.33689575806146044,0.3943495683289743,0.9669577025830447,,,0.6065814085839313,0.6279725856508183,0.3287405394915583,0.33689575806146044,0.3943495683289743,0.9669577025830447,0.685231903745391,0.9891325441490394
